"Time","Location","Month","Intervention","mu","li","ui","xi","yi","Source","Year","Count"
37,1,"1",1,0.0083051910460924,9.87687758727535e-11,0.0755955977761184,5.52484426372961e-07,0.00410987431333607,"Other",2008,4
38,1,"2",1,0.00727942387145583,1.60184572529248e-12,0.07689409837862,5.33844390555668e-08,0.000444180234610686,"Other",2008,4
39,1,"3",1,0.00706790585350117,2.0738611538678e-12,0.0688335507705732,3.69870730168784e-07,0.00220319448556907,"Other",2008,4
40,1,"4",1,0.00314695635755944,4.21651023794818e-13,0.0257313315001014,1.1407348770351e-08,0.0001025457790956,"Other",2008,4
41,1,"5",1,0.0310118668993475,5.16343188834697e-12,0.337372025955773,1.15479127464484e-07,0.00372716283115363,"Other",2008,3
42,1,"6",1,0.00306864842249896,3.56121851440658e-13,0.0297406556050263,1.05369106552329e-08,0.000167817156157881,"Other",2008,3
43,1,"7",1,0.0544721408469123,1.26720127035214e-12,0.377742951183167,4.78506836747152e-08,0.062497152122771,"Other",2008,6
44,1,"8",1,0.0163770141537576,5.74444488188643e-13,0.129767035508342,1.65934554059318e-08,0.0139954091054269,"Other",2008,27
45,1,"9",1,0.0245249015391963,2.25642261584115e-12,0.215496644344876,3.43865250158382e-08,0.0138822902693395,"Other",2008,12
46,1,"10",1,0.00501267328685887,4.19384764192784e-12,0.0491734708804011,1.18861202816366e-07,0.0010392224768778,"Other",2008,4
47,1,"11",1,0.00801600730089151,6.82681372389034e-13,0.0778946800442484,6.70390518071128e-08,0.00297521984448419,"Other",2008,6
48,1,"12",1,0.0195840725514765,2.52526731121232e-12,0.164845949314231,7.95162716270061e-08,0.0126959244428363,"Other",2008,14
49,1,"1",1,0.00789165364509738,9.53657510996737e-11,0.0707313198524245,5.38416994097152e-07,0.00414684572611461,"Other",2009,15
50,1,"2",1,0.00752326101562058,1.59096421631293e-12,0.0790839876792048,5.38818342865881e-08,0.000448935009427659,"Other",2009,5
51,1,"3",1,0.00714250542876139,2.03570036795763e-12,0.0709961126401745,3.822462559473e-07,0.00222471484930701,"Other",2009,6
52,1,"4",1,0.00302026084115091,4.10735061197952e-13,0.0253518464028767,1.1328280536665e-08,0.000100633100052873,"Other",2009,7
53,1,"5",1,0.0310319351829506,5.2960807822272e-12,0.338270737377698,1.14622069647559e-07,0.00373843526249532,"Other",2009,5
54,1,"6",1,0.00324213675143555,3.69079414431795e-13,0.0304163155913775,1.07011921522247e-08,0.000174160087198358,"Other",2009,9
55,1,"7",1,0.0569518702008105,1.25830589908554e-12,0.393668212946011,4.97227450815054e-08,0.0664968883598011,"Other",2009,5
56,1,"8",1,0.0231243152357391,7.97113912560303e-13,0.189359110187146,2.20420990573174e-08,0.0183343023366867,"Other",2009,9
57,1,"9",1,0.0226938867171296,2.16509983553427e-12,0.199542633175651,3.32083517472421e-08,0.0128086741940642,"Other",2009,7
58,1,"10",1,0.00511220236805566,4.87595944969135e-12,0.05128641221403,1.39687089789377e-07,0.00117209707249904,"Other",2009,13
59,1,"11",1,0.00762092681639851,6.84772613827451e-13,0.072809223268075,6.55211600464207e-08,0.00288604879145796,"Other",2009,7
60,1,"12",1,0.0199187447120732,2.45496576259793e-12,0.169124392670642,8.07351194636858e-08,0.0127551025812906,"Other",2009,17
61,1,"1",1,0.00768536442370779,9.23220658847103e-11,0.0695344097863912,5.11252641493575e-07,0.00385663076094969,"Other",2010,13
62,1,"2",1,0.00842372944689607,1.82443504600077e-12,0.091592016959862,6.19589145614412e-08,0.000531131202058303,"Other",2010,16
63,1,"3",1,0.00706762582704479,2.23454762336011e-12,0.0689623773207396,3.94950709430853e-07,0.00229268127635094,"Other",2010,16
64,1,"4",1,0.00307550412813699,4.24719419205637e-13,0.0257365511639026,1.13682825455411e-08,9.99010144839875e-05,"Other",2010,8
65,1,"5",1,0.0282994466910461,5.4370223210654e-12,0.289701547795841,1.19510995291847e-07,0.00395715604927406,"Other",2010,12
66,1,"6",1,0.00302748726588169,3.40692131602402e-13,0.0293922089077832,1.04486269152986e-08,0.00017009814563745,"Other",2010,9
67,1,"7",1,0.0581048691172435,1.25312941380112e-12,0.406929775420355,4.91705864215378e-08,0.0666690290932418,"Other",2010,12
68,1,"8",1,0.0186919451122809,6.97294916735736e-13,0.149924429951706,1.83344726666565e-08,0.0155396975038399,"Other",2010,11
69,1,"9",1,0.0230109425036691,2.15911551252514e-12,0.201612832778981,3.34058252668562e-08,0.0131704341427724,"Other",2010,11
70,1,"10",1,0.00474542761248567,4.09250702729114e-12,0.0469956517801166,1.16530256884606e-07,0.00101998671183014,"Other",2010,6
71,1,"11",1,0.0080241690975057,7.06582069542932e-13,0.0766901210513575,6.83890838963148e-08,0.00296119473430817,"Other",2010,12
72,1,"12",1,0.0222854692137881,2.52446839257138e-12,0.198142931403965,8.15636963501813e-08,0.0127596622440564,"Other",2010,9
73,1,"1",1,0.00854869225793283,1.03992230647742e-10,0.0778248428310191,5.77097600802893e-07,0.00420137572949612,"Other",2011,7
74,1,"2",1,0.0081890028582805,1.73280874437189e-12,0.0857203545958118,5.88060387249619e-08,0.000486553699216635,"Other",2011,7
75,1,"3",1,0.00739051268565255,2.24515305840066e-12,0.0733972640213374,3.9964845810186e-07,0.00232413225078306,"Other",2011,9
76,1,"4",1,0.00309924201979977,4.39876760225048e-13,0.02480188919188,1.14307383725722e-08,0.000103545166674661,"Other",2011,4
77,1,"5",1,0.0328945302276689,5.60936410737048e-12,0.353807457359316,1.25844719475099e-07,0.00411445272563033,"Other",2011,10
78,1,"6",1,0.00292181191116175,3.33927815029372e-13,0.0289966415508104,1.04795185155653e-08,0.000165173509191803,"Other",2011,14
79,1,"7",1,0.0530425927499423,1.19608198300289e-12,0.370899385897796,4.56030751767946e-08,0.0596508637475212,"Other",2011,14
80,1,"8",1,0.021649799971782,7.9859579075759e-13,0.17387736839538,2.18091928396535e-08,0.0182592167730271,"Other",2011,10
81,1,"9",1,0.0228331302671211,2.06038612459413e-12,0.199026955256773,3.29284164797976e-08,0.0129314602876184,"Other",2011,8
82,1,"10",1,0.00472777268356521,4.21474723945732e-12,0.0482958904429791,1.18898856509407e-07,0.00100648263075053,"Other",2011,10
83,1,"11",1,0.00750234977996208,6.68520364943653e-13,0.0721771199215284,6.44276694857091e-08,0.00283060308950544,"Other",2011,17
84,1,"12",1,0.0194216207011147,2.35510706622901e-12,0.166180146699054,8.17749714366242e-08,0.0123657119521327,"Other",2011,10
85,1,"1",1,0.00987002304212273,1.20350621744434e-10,0.0920465479809598,6.61281657495859e-07,0.00446269501619174,"Other",2012,7
86,1,"2",1,0.00787637928540387,1.60136234748943e-12,0.0831055830100504,5.52485110463809e-08,0.000461312048425009,"Other",2012,10
87,1,"3",1,0.00655590735184532,2.00329001612349e-12,0.0646681113180409,3.59612214030958e-07,0.00211103000434534,"Other",2012,10
88,1,"4",1,0.00316718132536197,3.86019692539538e-13,0.0257886948653865,1.16263857643464e-08,0.000102953785424391,"Other",2012,3
89,1,"5",1,0.0333615766881795,5.49027071932891e-12,0.355615585224997,1.2217268566644e-07,0.00413947922916339,"Other",2012,6
90,1,"6",1,0.00352537733078707,3.68868923983844e-13,0.0333932009457717,1.12536580813148e-08,0.000185827269381457,"Other",2012,8
91,1,"7",1,0.0620809885976628,1.24164732465853e-12,0.442051313533286,4.92286797999604e-08,0.0695700665399992,"Other",2012,8
92,1,"8",1,0.0183231041396483,6.97764254164333e-13,0.14662721736103,1.87487139585141e-08,0.0154622734527076,"Other",2012,9
93,1,"9",1,0.034520840270898,3.2377636837265e-12,0.284717298533355,4.72840566679915e-08,0.0234613399183618,"Other",2012,15
94,1,"10",1,0.00461212716845561,4.26501626637986e-12,0.0469348018433858,1.19654721266175e-07,0.00103551672633018,"Other",2012,15
95,1,"11",1,0.00792862359589489,7.64167945369928e-13,0.0762403854882493,7.17394649343296e-08,0.00308024195119653,"Other",2012,10
96,1,"12",1,0.0284932154874505,2.95503625533967e-12,0.249058704845127,9.57921397721149e-08,0.0164637486168909,"Other",2012,10
97,1,"1",1,0.00839842251671095,1.03559812900453e-10,0.0759353391264128,5.65049907563389e-07,0.00434263139702773,"Other",2013,14
98,1,"2",1,0.00786320171101622,1.69418977605105e-12,0.0811902374230901,5.43217687564806e-08,0.000457178192110448,"Other",2013,3
99,1,"3",1,0.00728810388249943,2.30212136812637e-12,0.0719041779228206,4.13023400709178e-07,0.00237198053195415,"Other",2013,8
100,1,"4",1,0.00307738999390696,4.1449480044176e-13,0.0254191215932015,1.13131830888684e-08,0.000102430463139166,"Other",2013,1
101,1,"5",1,0.0310817058677426,5.26907885778089e-12,0.339159586335798,1.13614695340286e-07,0.00376579224286229,"Other",2013,3
102,1,"6",1,0.00277376946245584,3.27963784650208e-13,0.0278180142013381,1.00338722766222e-08,0.000163532846936217,"Other",2013,8
103,1,"7",1,0.0957580737042944,1.37935112559572e-12,0.592909578328179,5.35395404982633e-08,0.134962515878443,"Other",2013,15
104,1,"8",1,0.0182271190858453,6.48979383900455e-13,0.145646371824267,1.7925104947602e-08,0.0149002707867961,"Other",2013,11
105,1,"9",1,0.020113696579599,2.04435900128915e-12,0.172069407019958,3.25794302647475e-08,0.0127221259392227,"Other",2013,17
106,1,"10",1,0.00495283416333491,4.55308466478928e-12,0.0499165477803144,1.27551759665998e-07,0.00108962662362429,"Other",2013,13
107,1,"11",1,0.00653564038178013,5.89197003577299e-13,0.0619210089283304,5.86972109786054e-08,0.00259014333509936,"Other",2013,23
108,1,"12",1,0.019297443943636,2.30383800206226e-12,0.162769005037338,7.73018239923948e-08,0.0124045784805935,"Other",2013,28
109,1,"1",1,0.00806460061499425,9.88115307474131e-11,0.0733030675823216,5.66258671613785e-07,0.00424661751976636,"Other",2014,12
110,1,"2",1,0.00796542909650702,1.61109170897553e-12,0.0842292505414244,5.5131861834602e-08,0.000462946579805003,"Other",2014,15
111,1,"3",1,0.00688596402833162,2.2028326847973e-12,0.0673321804182336,3.79271767392672e-07,0.00223982469047984,"Other",2014,16
112,1,"4",1,0.00284088741447813,4.05325338229918e-13,0.0250369710883066,1.13970718583954e-08,9.92109230920997e-05,"Other",2014,3
113,1,"5",1,0.0309664381528994,5.20373725264839e-12,0.338229642024005,1.13830167923837e-07,0.00379373532603683,"Other",2014,5
114,1,"6",1,0.00303026057054078,3.70059627942157e-13,0.0295852551346311,1.05871251628065e-08,0.000171913138570708,"Other",2014,9
115,1,"7",1,0.0594364289023216,1.3161840367845e-12,0.408292218274063,5.10634901684159e-08,0.070204121243262,"Other",2014,12
116,1,"8",1,0.0271039067738516,9.41602922332796e-13,0.209877460825945,2.56909225223976e-08,0.0242975374193073,"Other",2014,18
117,1,"9",1,0.0225795888219672,2.17538866601332e-12,0.196900557662835,3.31182419927519e-08,0.0125728780539045,"Other",2014,12
118,1,"10",1,0.00508460091859402,4.6058784326724e-12,0.0507607605640451,1.34387799501889e-07,0.00112716112714943,"Other",2014,14
119,1,"11",1,0.00945936728397481,9.69171080741958e-13,0.0913334294425239,9.10712471115027e-08,0.00387274282608543,"Other",2014,19
120,1,"12",1,0.0217959892281551,2.84826713163371e-12,0.184561564513315,9.14235913145824e-08,0.0137996094416648,"Other",2014,14
